Loyalty Number,Country,Province,City,Gender,Education,Salary,salary_missing,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,tenure_years,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_redeemed,active_months,pct_months_active,avg_flights_per_active_month,flight_volatility,redemption_rate,has_redeemed,recency_months,h1_flights,h2_flights,momentum,redemption_momentum,distance_per_flight,hard_churn,behavioral_churn,blended_churn,total_flights_outcome,in_cohort,in_training_cohort,was_active_2017
687186,Canada,British Columbia,Victoria,Male,Bachelor,57996.0,0,Married,Nova,2885.74,Standard,2017,5,0.6680355920602327,14.0,16223.0,16223.0,0.0,0.0,4.0,0.3333333333333333,3.5,1.8504708655481243,0.0,0.0,0.0,2.0,12.0,10.0,0.0,1158.7857142857142,0,0,0,25,1,1,1
458614,Canada,British Columbia,Whistler,Female,Bachelor,70669.0,0,Single,Nova,2886.23,Standard,2015,7,2.5023956194387407,8.0,10883.0,10883.0,0.0,0.0,5.0,0.4166666666666667,1.6,0.8876253645985945,0.0,0.0,0.0,5.0,3.0,-2.0,0.0,1360.375,0,0,0,14,1,1,1
231013,Canada,Ontario,Kingston,Male,Master,71038.0,0,Married,Nova,2886.45,Standard,2015,10,2.2505133470225873,15.0,26383.0,26383.0,573.0,103.0,6.0,0.5,2.5,1.4847711791873706,0.021718530872152524,1.0,4.0,12.0,3.0,-9.0,-573.0,1758.8666666666666,0,0,0,27,1,1,1
277884,Canada,British Columbia,Vancouver,Male,Master,71038.0,0,Married,Nova,2886.45,Standard,2018,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16,1,0,0
452873,Canada,Ontario,London,Female,Master,71038.0,0,Married,Nova,2886.45,Standard,2015,8,2.4175222450376452,24.0,38408.0,38408.0,387.0,70.0,9.0,0.75,2.6666666666666665,1.9069251784911847,0.01007602582795251,1.0,0.0,13.0,11.0,-2.0,-387.0,1600.3333333333333,0,0,0,10,1,1,1
465741,Canada,Quebec,Montreal,Female,Master,71038.0,0,Married,Nova,2886.45,Standard,2016,11,1.163586584531143,22.0,35242.0,35242.0,2091.0,376.0,8.0,0.6666666666666666,2.75,1.6966991126265962,0.059332614494069576,1.0,1.0,13.0,9.0,-4.0,-155.0,1601.909090909091,0,0,0,7,1,1,1
515860,Canada,Ontario,Toronto,Female,Master,71038.0,0,Married,Nova,2886.45,Standard,2012,9,5.330595482546201,22.0,32526.0,32526.0,1031.0,185.0,8.0,0.6666666666666666,2.75,1.898963034411309,0.03169771874807846,1.0,0.0,11.0,11.0,0.0,139.0,1478.4545454545455,0,0,0,19,1,1,1
777549,Canada,British Columbia,Victoria,Female,Master,71038.0,0,Married,Nova,2886.45,Standard,2013,1,4.996577686516085,28.0,38156.0,38156.0,0.0,0.0,8.0,0.6666666666666666,3.5,2.1461734799546393,0.0,0.0,0.0,16.0,12.0,-4.0,0.0,1362.7142857142858,0,0,0,23,1,1,1
916358,Canada,Alberta,Edmonton,Female,Master,71038.0,0,Married,Nova,2886.45,Standard,2017,8,0.4161533196440794,9.0,11243.0,11243.0,0.0,0.0,2.0,0.16666666666666666,4.5,1.764549903980152,0.0,0.0,0.0,0.0,9.0,9.0,0.0,1249.2222222222222,0,0,0,22,1,1,1
100102,Canada,Ontario,Toronto,Male,College,,1,Single,Nova,2887.74,Standard,2013,3,4.8350444900752905,25.0,39884.0,39884.0,1195.0,215.0,8.0,0.6666666666666666,3.125,1.781640374554423,0.029961889479490522,1.0,0.0,11.0,14.0,3.0,-175.0,1595.36,0,0,0,26,1,1,1
319430,Canada,British Columbia,Whistler,Male,Bachelor,64373.0,0,Married,Star,6366.23,2018 Promotion,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,40,1,0,0
675516,Canada,Ontario,Toronto,Female,Bachelor,77288.0,0,Married,Nova,2887.78,Standard,2015,6,2.5845311430527036,19.0,22194.0,22194.0,827.0,149.0,5.0,0.4166666666666667,3.8,2.4293034292807376,0.03726232315040101,1.0,1.0,4.0,15.0,11.0,827.0,1168.1052631578948,0,0,0,12,1,1,1
751823,Canada,British Columbia,Vancouver,Male,Bachelor,77288.0,0,Married,Nova,2887.78,Standard,2012,12,5.08145106091718,24.0,47306.0,47306.0,384.0,69.0,9.0,0.75,2.6666666666666665,1.5954480704349312,0.008117363547964317,1.0,1.0,15.0,9.0,-6.0,-384.0,1971.0833333333333,0,0,0,17,1,1,1
933053,Canada,British Columbia,Vancouver,Female,Doctor,359643.0,0,Married,Star,6568.76,2018 Promotion,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,42,1,0,0
375683,Canada,Ontario,Ottawa,Male,Bachelor,84648.0,0,Married,Nova,2889.09,Standard,2016,12,1.08145106091718,22.0,30163.0,30163.0,1167.0,210.0,8.0,0.6666666666666666,2.75,1.898963034411309,0.03868978549878991,1.0,2.0,15.0,7.0,-8.0,-5.0,1371.0454545454545,0,0,0,14,1,1,1
631406,Canada,British Columbia,Vancouver,Male,Bachelor,69889.0,0,Married,Nova,2890.34,Standard,2017,6,0.5831622176591376,12.0,14532.0,14532.0,700.0,126.0,3.0,0.25,4.0,1.8090680674665818,0.04816955684007707,1.0,0.0,0.0,12.0,12.0,700.0,1211.0,0,0,0,19,1,1,1
864161,Canada,Ontario,Toronto,Female,Bachelor,69889.0,0,Married,Nova,2890.34,Standard,2012,8,5.415468856947296,15.0,19395.0,19395.0,510.0,92.0,7.0,0.5833333333333334,2.142857142857143,1.4847711791873706,0.026295436968290797,1.0,1.0,8.0,7.0,-1.0,510.0,1293.0,0,0,0,19,1,1,1
976423,Canada,British Columbia,Vancouver,Male,Bachelor,90879.0,0,Married,Nova,2891.27,Standard,2016,6,1.5824777549623545,39.0,56246.0,56246.0,0.0,0.0,12.0,1.0,3.25,1.2880570286640687,0.0,0.0,0.0,19.0,20.0,1.0,0.0,1442.2051282051282,1,0,1,22,1,1,1
959280,Canada,British Columbia,Vancouver,Female,Bachelor,47990.0,0,Married,Nova,2891.72,Standard,2016,9,1.3305954825462012,21.0,36438.0,36438.0,377.0,68.0,8.0,0.6666666666666666,2.625,1.764549903980152,0.010346341731159779,1.0,0.0,3.0,18.0,15.0,377.0,1735.142857142857,0,0,0,18,1,1,1
531619,Canada,Ontario,Toronto,Male,Bachelor,73442.0,0,Married,Nova,2891.73,Standard,2015,8,2.4175222450376452,25.0,42371.0,42371.0,0.0,0.0,9.0,0.75,2.7777777777777777,1.7816403745544227,0.0,0.0,1.0,16.0,9.0,-7.0,0.0,1694.84,0,0,0,20,1,1,1
728563,Canada,British Columbia,Vancouver,Male,Bachelor,73442.0,0,Married,Nova,2891.73,Standard,2017,11,0.16427104722792607,3.0,4623.0,4623.0,0.0,0.0,1.0,0.08333333333333333,3.0,0.8660254037844386,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1541.0,0,0,0,11,1,1,1
552016,Canada,Saskatchewan,Regina,Male,Bachelor,54156.0,0,Married,Nova,2893.31,Standard,2017,3,0.8350444900752909,23.0,39217.0,39217.0,406.0,73.0,8.0,0.6666666666666666,2.875,2.108783937953269,0.010352653186118265,1.0,0.0,18.0,5.0,-13.0,-406.0,1705.0869565217392,0,0,0,20,1,1,1
982296,Canada,Quebec,Montreal,Male,Bachelor,77135.0,0,Married,Nova,2893.81,Standard,2012,5,5.66735112936345,13.0,17221.0,17221.0,376.0,68.0,6.0,0.5,2.1666666666666665,1.378954368902449,0.021833807560536555,1.0,0.0,7.0,6.0,-1.0,-376.0,1324.6923076923076,0,0,0,19,1,1,1
921776,Canada,British Columbia,Vancouver,Female,College,,1,Single,Star,6611.12,2018 Promotion,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,60,1,0,0
562404,Canada,Alberta,Peace River,Female,College,,1,Single,Nova,2894.24,Standard,2015,5,2.6694045174537986,17.0,20140.0,20140.0,0.0,0.0,6.0,0.5,2.8333333333333335,1.9752253419585195,0.0,0.0,3.0,6.0,11.0,5.0,0.0,1184.7058823529412,0,0,0,17,1,1,1
135841,Canada,Quebec,Tremblant,Male,Bachelor,52545.0,0,Married,Nova,2894.58,Standard,2018,12,0.0,20.0,24820.0,24820.0,0.0,0.0,6.0,0.5,3.3333333333333335,1.9227505550564008,0.0,0.0,0.0,9.0,11.0,2.0,0.0,1241.0,0,0,0,27,1,0,1
926611,Canada,New Brunswick,Moncton,Male,Bachelor,52545.0,0,Married,Nova,2894.58,Standard,2014,9,3.3319644079397674,33.0,45434.0,45434.0,0.0,0.0,10.0,0.8333333333333334,3.3,1.764549903980152,0.0,0.0,0.0,16.0,17.0,1.0,0.0,1376.7878787878788,0,0,0,15,1,1,1
426958,Canada,British Columbia,Vancouver,Female,Bachelor,84603.0,0,Married,Nova,2895.21,Standard,2013,8,4.41615331964408,13.0,20522.0,20522.0,0.0,0.0,5.0,0.4166666666666667,2.6,1.6213537179739277,0.0,0.0,1.0,7.0,6.0,-1.0,0.0,1578.6153846153845,0,0,0,24,1,1,1
442479,Canada,Ontario,Toronto,Female,Bachelor,56600.0,0,Divorced,Nova,2896.92,Standard,2014,9,3.3319644079397674,26.0,34381.0,34381.0,408.0,73.0,8.0,0.6666666666666666,3.25,1.8504708655481243,0.011867019574765133,1.0,0.0,12.0,14.0,2.0,408.0,1322.3461538461538,0,0,0,17,1,1,1
870687,Canada,Ontario,Thunder Bay,Male,Bachelor,86818.0,0,Single,Nova,2897.28,Standard,2015,5,2.6694045174537986,18.0,30185.0,30185.0,0.0,0.0,8.0,0.6666666666666666,2.25,1.6236882817719773,0.0,0.0,0.0,10.0,8.0,-2.0,0.0,1676.9444444444443,0,0,0,20,1,1,1
569347,Canada,Ontario,Toronto,Male,Bachelor,71668.0,0,Married,Nova,2897.62,Standard,2014,10,3.249828884325804,14.0,23927.0,23927.0,393.0,71.0,6.0,0.5,2.3333333333333335,1.403458930534474,0.016424959251055294,1.0,2.0,5.0,9.0,4.0,-393.0,1709.0714285714287,0,0,0,30,1,1,1
831860,Canada,Alberta,Edmonton,Female,Bachelor,71668.0,0,Married,Nova,2897.62,Standard,2014,5,3.668720054757016,17.0,22553.0,22553.0,0.0,0.0,4.0,0.3333333333333333,4.25,2.274696116900546,0.0,0.0,0.0,10.0,7.0,-3.0,0.0,1326.6470588235295,0,0,0,21,1,1,1
857235,Canada,Ontario,Kingston,Male,College,,1,Single,Nova,2897.78,Standard,2012,11,5.163586584531143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1,0
465729,Canada,Alberta,Peace River,Male,College,,1,Single,Nova,2898.73,Standard,2016,2,1.9137577002053388,19.0,22619.0,22619.0,524.0,94.0,7.0,0.5833333333333334,2.7142857142857144,1.6213537179739277,0.023166364560767497,1.0,0.0,10.0,9.0,-1.0,-524.0,1190.4736842105262,0,0,0,29,1,1,1
192816,Canada,British Columbia,Vancouver,Male,College,,1,Single,Star,6776.35,2018 Promotion,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,61,1,0,0
336831,Canada,Ontario,Toronto,Female,Bachelor,79651.0,0,Married,Nova,2899.7,Standard,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,0,0
942083,Canada,British Columbia,Vancouver,Female,Bachelor,79651.0,0,Married,Nova,2899.7,Standard,2018,12,0.0,29.0,44985.0,44985.0,627.0,113.0,9.0,0.75,3.2222222222222223,1.9286515936521476,0.013937979326442147,1.0,0.0,12.0,17.0,5.0,-627.0,1551.2068965517242,0,0,0,15,1,0,1
851549,Canada,Nova Scotia,Halifax,Female,Bachelor,80586.0,0,Married,Nova,2899.92,Standard,2014,10,3.249828884325804,19.0,31640.0,31640.0,476.0,86.0,8.0,0.6666666666666666,2.375,1.378954368902449,0.01504424778761062,1.0,0.0,11.0,8.0,-3.0,476.0,1665.2631578947369,0,0,0,9,1,1,1
333207,Canada,British Columbia,Vancouver,Female,Bachelor,102255.0,0,Married,Nova,2902.15,Standard,2017,9,0.33127994524298426,2.0,4404.0,4404.0,339.0,61.0,1.0,0.08333333333333333,2.0,0.5773502691896257,0.07697547683923706,1.0,2.0,0.0,2.0,2.0,339.0,2202.0,0,0,0,18,1,1,1
677560,Canada,Ontario,Toronto,Male,Bachelor,102255.0,0,Married,Nova,2902.15,Standard,2015,6,2.5845311430527036,15.0,23697.0,23697.0,451.0,81.0,6.0,0.5,2.5,1.6025547785276542,0.019031944971937376,1.0,0.0,7.0,8.0,1.0,-451.0,1579.8,0,0,0,13,1,1,1
757420,Canada,Saskatchewan,Regina,Female,Bachelor,49390.0,0,Married,Nova,2902.62,Standard,2014,10,3.249828884325804,15.0,21808.0,21808.0,638.0,115.0,6.0,0.5,2.5,1.5447859516333116,0.02925531914893617,1.0,2.0,8.0,7.0,-1.0,-638.0,1453.8666666666666,0,0,0,23,1,1,1
344768,Canada,Ontario,Toronto,Male,Bachelor,58868.0,0,Married,Nova,2903.02,Standard,2014,1,3.997262149212868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
347634,Canada,Ontario,Ottawa,Female,Bachelor,46915.0,0,Married,Nova,2903.24,Standard,2015,5,2.6694045174537986,13.0,15611.0,15611.0,0.0,0.0,5.0,0.4166666666666667,2.6,1.6213537179739277,0.0,0.0,2.0,7.0,6.0,-1.0,0.0,1200.8461538461538,0,0,0,18,1,1,1
421752,Canada,Ontario,Toronto,Male,College,,1,Married,Nova,2903.75,Standard,2018,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,0,0
663416,Canada,British Columbia,Vancouver,Male,College,,1,Married,Nova,2903.75,Standard,2013,3,4.8350444900752905,25.0,29589.0,29589.0,534.0,96.0,9.0,0.75,2.7777777777777777,1.729862492345632,0.018047247287843456,1.0,0.0,13.0,12.0,-1.0,534.0,1183.56,0,0,0,21,1,1,1
500248,Canada,British Columbia,West Vancouver,Male,Bachelor,57644.0,0,Married,Star,7092.64,2018 Promotion,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,91,1,0,0
747187,Canada,Quebec,Montreal,Female,Bachelor,84747.0,0,Married,Nova,2906.3,Standard,2016,12,1.08145106091718,17.0,38727.0,38727.0,0.0,0.0,7.0,0.5833333333333334,2.4285714285714284,1.3113721705515065,0.0,0.0,1.0,6.0,11.0,5.0,0.0,2278.0588235294117,0,0,0,14,1,1,1
283980,Canada,Ontario,Trenton,Female,Bachelor,49504.0,0,Married,Nova,2907.36,Standard,2015,2,2.9130732375085557,13.0,16408.0,16408.0,0.0,0.0,6.0,0.5,2.1666666666666665,1.3113721705515067,0.0,0.0,0.0,7.0,6.0,-1.0,0.0,1262.1538461538462,0,0,0,16,1,1,1
487212,Canada,British Columbia,Vancouver,Male,Bachelor,49504.0,0,Married,Nova,2907.36,Standard,2015,7,2.5023956194387407,22.0,24848.0,24848.0,1920.0,346.0,9.0,0.75,2.4444444444444446,1.4668044012461756,0.07726980038634901,1.0,1.0,8.0,14.0,6.0,-904.0,1129.4545454545455,1,0,1,26,1,1,1
288612,Canada,Ontario,Thunder Bay,Female,Bachelor,70116.0,0,Married,Nova,2907.44,Standard,2018,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,12,1,0,0
385092,Canada,British Columbia,Whistler,Female,Bachelor,86274.0,0,Married,Star,7095.13,2018 Promotion,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,102,1,0,0
638085,Canada,Ontario,London,Male,Bachelor,86211.0,0,Married,Nova,2908.02,Standard,2018,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0
835440,Canada,Ontario,Toronto,Male,Bachelor,58173.0,0,Married,Nova,2908.88,Standard,2016,4,1.7494866529774127,18.0,19442.0,19442.0,2642.0,476.0,7.0,0.5833333333333334,2.5714285714285716,1.6787441193290353,0.13589136920069952,1.0,4.0,15.0,3.0,-12.0,458.0,1080.111111111111,1,0,1,3,1,1,1
700207,Canada,New Brunswick,Fredericton,Female,Bachelor,96992.0,0,Single,Nova,2909.55,Standard,2015,10,2.2505133470225873,20.0,39564.0,39564.0,0.0,0.0,7.0,0.5833333333333334,2.857142857142857,2.059714602177749,0.0,0.0,0.0,8.0,12.0,4.0,0.0,1978.2,0,0,0,23,1,1,1
747668,Canada,Quebec,Tremblant,Female,Bachelor,96992.0,0,Single,Nova,2909.55,Standard,2016,7,1.5003422313483916,15.0,21853.0,21853.0,948.0,171.0,6.0,0.5,2.5,1.815338686155987,0.043380771518784604,1.0,1.0,10.0,5.0,-5.0,102.0,1456.8666666666666,0,0,0,18,1,1,1
203607,Canada,Quebec,Montreal,Female,High School or Below,43280.0,0,Married,Nova,2910.32,Standard,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23,1,0,0
260245,Canada,British Columbia,Whistler,Female,High School or Below,43280.0,0,Married,Nova,2910.32,Standard,2014,7,3.5017111567419574,37.0,63128.0,63128.0,0.0,0.0,11.0,0.9166666666666666,3.3636363636363638,1.7816403745544227,0.0,0.0,0.0,21.0,16.0,-5.0,0.0,1706.162162162162,0,0,0,25,1,1,1
417904,Canada,Manitoba,Winnipeg,Male,College,,1,Single,Nova,2912.24,Standard,2017,1,0.9965776865160849,11.0,9010.0,9010.0,0.0,0.0,6.0,0.5,1.8333333333333333,1.0836246694508318,0.0,0.0,1.0,2.0,9.0,7.0,0.0,819.0909090909091,0,0,0,16,1,1,1
973059,Canada,Quebec,Montreal,Male,College,,1,Single,Nova,2912.24,Standard,2018,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,1,0,0
459563,Canada,British Columbia,Vancouver,Female,Bachelor,100255.0,0,Divorced,Nova,2912.25,Standard,2016,9,1.3305954825462012,16.0,23424.0,23424.0,0.0,0.0,6.0,0.5,2.6666666666666665,1.8748737331221845,0.0,0.0,1.0,12.0,4.0,-8.0,0.0,1464.0,0,0,0,20,1,1,1
332289,Canada,British Columbia,Vancouver,Female,Bachelor,79789.0,0,Married,Nova,2912.6,Standard,2016,8,1.4154688569472964,25.0,31170.0,31170.0,1127.0,203.0,8.0,0.6666666666666666,3.125,2.0207259421636903,0.03615656079563683,1.0,2.0,14.0,11.0,-3.0,147.0,1246.8,0,0,0,13,1,1,1
400313,Canada,Ontario,Toronto,Male,Bachelor,79789.0,0,Married,Nova,2912.6,Standard,2015,5,2.6694045174537986,21.0,34893.0,34893.0,341.0,61.0,6.0,0.5,3.5,2.0943647333651407,0.009772733786146218,1.0,0.0,8.0,13.0,5.0,-341.0,1661.5714285714287,0,0,0,27,1,1,1
373886,Canada,Alberta,Calgary,Female,Bachelor,91250.0,0,Divorced,Nova,2912.89,Standard,2016,7,1.5003422313483916,9.0,18503.0,18503.0,938.0,169.0,4.0,0.3333333333333333,2.25,1.2154310870109943,0.0506944819758958,1.0,0.0,6.0,3.0,-3.0,938.0,2055.8888888888887,0,0,0,16,1,1,1
490387,Canada,Ontario,Toronto,Female,Bachelor,91250.0,0,Divorced,Nova,2912.89,Standard,2015,7,2.5023956194387407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
409908,Canada,Quebec,Montreal,Male,Bachelor,82324.0,0,Single,Nova,2912.91,Standard,2014,8,3.4168377823408624,20.0,29725.0,29725.0,433.0,78.0,7.0,0.5833333333333334,2.857142857142857,1.874873733122184,0.01456686291000841,1.0,0.0,11.0,9.0,-2.0,-433.0,1486.25,0,0,0,24,1,1,1
210647,Canada,British Columbia,Vancouver,Female,Doctor,174487.0,0,Divorced,Nova,2913.32,Standard,2014,8,3.4168377823408624,25.0,33114.0,33114.0,859.0,154.0,9.0,0.75,2.7777777777777777,1.7816403745544227,0.025940689738479194,1.0,0.0,12.0,13.0,1.0,-859.0,1324.56,0,0,0,18,1,1,1
904602,Canada,Ontario,Toronto,Female,Doctor,174487.0,0,Divorced,Nova,2913.32,Standard,2015,10,2.2505133470225873,14.0,19960.0,19960.0,0.0,0.0,7.0,0.5833333333333334,2.0,1.1934162828797101,0.0,0.0,0.0,4.0,10.0,6.0,0.0,1425.7142857142858,0,0,0,11,1,1,1
346704,Canada,Saskatchewan,Regina,Female,Bachelor,87987.0,0,Single,Nova,2913.48,Standard,2014,7,3.5017111567419574,19.0,32220.0,32220.0,0.0,0.0,7.0,0.5833333333333334,2.7142857142857144,1.5642792899510294,0.0,0.0,0.0,9.0,10.0,1.0,0.0,1695.7894736842106,0,0,0,31,1,1,1
926867,Canada,Ontario,Kingston,Female,Bachelor,87987.0,0,Single,Nova,2913.48,Standard,2018,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,12,1,0,0
485062,Canada,Ontario,Kingston,Female,Bachelor,97524.0,0,Married,Nova,2913.49,Standard,2017,4,0.7501711156741958,2.0,3990.0,3990.0,0.0,0.0,1.0,0.08333333333333333,2.0,0.5773502691896257,0.0,0.0,3.0,0.0,2.0,2.0,0.0,1995.0,0,0,0,17,1,1,1
635517,Canada,Ontario,Ottawa,Female,Doctor,281486.0,0,Married,Nova,2914.09,Standard,2018,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11,1,0,0
906780,Canada,Ontario,Toronto,Male,Bachelor,59569.0,0,Divorced,Nova,2914.96,Standard,2014,10,3.249828884325804,13.0,11128.0,11128.0,0.0,0.0,5.0,0.4166666666666667,2.6,1.8319554050414566,0.0,0.0,2.0,6.0,7.0,1.0,0.0,856.0,0,0,0,16,1,1,1
715255,Canada,British Columbia,Vancouver,Male,Bachelor,92802.0,0,Married,Nova,2915.65,Standard,2017,12,0.08213552361396304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15,1,1,0
948489,Canada,Ontario,Ottawa,Female,Bachelor,94703.0,0,Married,Nova,2916.38,Standard,2013,8,4.41615331964408,22.0,31287.0,31287.0,964.0,174.0,7.0,0.5833333333333334,3.142857142857143,2.1672493389016636,0.030811519161313007,1.0,2.0,12.0,10.0,-2.0,-2.0,1422.1363636363637,0,0,0,24,1,1,1
397272,Canada,Quebec,Hull,Male,Bachelor,94259.0,0,Divorced,Nova,2916.42,Standard,2018,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0
478700,Canada,Ontario,Toronto,Female,Bachelor,69681.0,0,Divorced,Nova,2917.54,Standard,2016,6,1.5824777549623545,19.0,27256.0,27256.0,509.0,92.0,6.0,0.5,3.1666666666666665,2.1933093855190746,0.01867478720281773,1.0,4.0,8.0,11.0,3.0,-509.0,1434.5263157894738,0,0,0,23,1,1,1
789052,Canada,British Columbia,Vancouver,Female,Bachelor,69681.0,0,Divorced,Nova,2917.54,Standard,2012,11,5.163586584531143,15.0,16553.0,16553.0,0.0,0.0,6.0,0.5,2.5,1.815338686155987,0.0,0.0,1.0,8.0,7.0,-1.0,0.0,1103.5333333333333,0,0,0,15,1,1,1
453887,Canada,Newfoundland,St. John's,Male,Bachelor,90969.0,0,Married,Nova,2918.58,Standard,2014,3,3.8357289527720737,19.0,38485.0,38485.0,0.0,0.0,9.0,0.75,2.111111111111111,1.2401124093721456,0.0,0.0,0.0,10.0,9.0,-1.0,0.0,2025.5263157894738,0,0,0,15,1,1,1
991893,Canada,Quebec,Tremblant,Male,Bachelor,90969.0,0,Married,Nova,2918.58,Standard,2016,12,1.08145106091718,32.0,56542.0,56542.0,1359.0,245.0,11.0,0.9166666666666666,2.909090909090909,1.5569978883230458,0.02403523044816243,1.0,1.0,15.0,17.0,2.0,53.0,1766.9375,0,0,0,24,1,1,1
227808,Canada,British Columbia,Vancouver,Male,Bachelor,82910.0,0,Divorced,Star,7109.3,2018 Promotion,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,59,1,0,0
500058,Canada,Quebec,Montreal,Male,Bachelor,77288.0,0,Married,Nova,2921.49,Standard,2012,11,5.163586584531143,13.0,15643.0,15643.0,0.0,0.0,5.0,0.4166666666666667,2.6,1.5050420310248864,0.0,0.0,5.0,9.0,4.0,-5.0,0.0,1203.3076923076924,0,1,1,0,1,1,1
940901,Canada,British Columbia,Vancouver,Male,College,,1,Single,Nova,2921.68,Standard,2015,7,2.5023956194387407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
960005,Canada,Ontario,Toronto,Male,College,,1,Single,Nova,2921.68,Standard,2013,5,4.6680355920602326,18.0,34208.0,34208.0,380.0,68.0,6.0,0.5,3.0,1.834021909257456,0.011108512628624882,1.0,2.0,7.0,11.0,4.0,380.0,1900.4444444444443,0,0,0,15,1,1,1
267020,Canada,Ontario,Toronto,Male,Bachelor,78372.0,0,Married,Nova,2921.93,Standard,2017,5,0.6680355920602327,14.0,27607.0,27607.0,0.0,0.0,6.0,0.5,2.3333333333333335,1.5859229221975182,0.0,0.0,0.0,3.0,11.0,8.0,0.0,1971.9285714285713,0,0,0,20,1,1,1
283338,Canada,British Columbia,Vancouver,Female,Bachelor,78372.0,0,Married,Nova,2921.93,Standard,2017,6,0.5831622176591376,7.0,5033.0,5033.0,0.0,0.0,3.0,0.25,2.3333333333333335,1.2401124093721456,0.0,0.0,1.0,0.0,7.0,7.0,0.0,719.0,0,0,0,16,1,1,1
872234,Canada,Ontario,Toronto,Male,Bachelor,79075.0,0,Married,Nova,2924.98,Standard,2014,6,3.583846680355921,30.0,53972.0,53972.0,0.0,0.0,9.0,0.75,3.3333333333333335,1.7320508075688772,0.0,0.0,0.0,13.0,17.0,4.0,0.0,1799.0666666666666,0,0,0,31,1,1,1
408500,Canada,Ontario,Trenton,Female,Bachelor,54409.0,0,Married,Nova,2925.73,Standard,2015,7,2.5023956194387407,14.0,24759.0,24759.0,0.0,0.0,6.0,0.5,2.3333333333333335,1.4668044012461756,0.0,0.0,0.0,10.0,4.0,-6.0,0.0,1768.5,0,0,0,19,1,1,1
