Loyalty Number,Country,Province,City,Gender,Education,Salary,salary_missing,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,tenure_years,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_redeemed,active_months,pct_months_active,avg_flights_per_active_month,flight_volatility,redemption_rate,has_redeemed,recency_months,h1_flights,h2_flights,momentum,redemption_momentum,distance_per_flight,hard_churn,behavioral_churn,blended_churn,total_flights_outcome,in_cohort,in_training_cohort,was_active_2017,churn_risk_score,segment,segment_name,clv_tier,risk_tier,value_quadrant,action_group,recommended_action,timing,success_metric
387834,Canada,British Columbia,Vancouver,Male,Bachelor,77999.0,0,Divorced,Aurora,8395.27,Standard,2018,7,0.0,23.0,33797.0,33797.0,323.0,58.0,9.0,0.75,2.555555555555556,1.6764862244009224,0.0095570612776281,1.0,0.0,11.0,12.0,1.0,323.0,1469.4347826086955,0,0,0,9,1,0,1,0.1663012243087435,4,Growing Loyalists,High CLV,Elevated Risk,At-Risk High Value,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
101709,Canada,New Brunswick,Fredericton,Female,Bachelor,66733.0,0,Single,Aurora,8396.61,Standard,2015,9,2.3326488706365502,26.0,41541.0,41541.0,456.0,82.0,11.0,0.9166666666666666,2.363636363636364,1.4668044012461754,0.0109771069545749,1.0,0.0,9.0,17.0,8.0,-456.0,1597.7307692307693,1,0,1,12,1,1,1,0.0237492479478774,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
200321,Canada,Quebec,Tremblant,Female,Bachelor,66733.0,0,Single,Aurora,8396.61,Standard,2014,4,3.7508555783709774,26.0,37731.0,37731.0,1057.0,190.0,9.0,0.75,2.888888888888889,1.8504708655481243,0.0280140998118258,1.0,0.0,9.0,17.0,8.0,275.0,1451.1923076923076,0,0,0,16,1,1,1,0.0317534312043815,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
620480,Canada,British Columbia,Vancouver,Female,College,,1,Single,Aurora,8401.79,Standard,2016,10,1.2484599589322385,17.0,25891.0,25891.0,511.0,92.0,7.0,0.5833333333333334,2.4285714285714284,1.5050420310248864,0.0197365880035533,1.0,1.0,6.0,11.0,5.0,511.0,1523.0,0,0,0,18,1,1,1,0.0219586402336309,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
926277,Canada,Ontario,Toronto,Female,Bachelor,67261.0,0,Divorced,Aurora,8404.4,Standard,2013,8,4.41615331964408,27.0,40555.0,40555.0,0.0,0.0,10.0,0.8333333333333334,2.7,1.3568010505999362,0.0,0.0,0.0,8.0,19.0,11.0,0.0,1502.037037037037,0,0,0,20,1,1,1,0.0360748259463886,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
216517,Canada,Ontario,Toronto,Male,Bachelor,94365.0,0,Married,Aurora,8405.75,Standard,2013,7,4.501026694045175,24.0,33078.0,33078.0,325.0,59.0,7.0,0.5833333333333334,3.4285714285714284,2.1320071635561044,0.0098252615031138,1.0,1.0,8.0,16.0,8.0,-325.0,1378.25,0,0,0,20,1,1,1,0.0263894632668417,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
345238,Canada,Quebec,Montreal,Female,Bachelor,92496.0,0,Married,Aurora,8408.32,Standard,2016,11,1.163586584531143,18.0,29339.0,29339.0,1042.0,187.0,6.0,0.5,3.0,1.882937743382544,0.0355158662531101,1.0,2.0,11.0,7.0,-4.0,1042.0,1629.9444444444443,0,0,0,18,1,1,1,0.0276839479351085,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
434965,Canada,Manitoba,Winnipeg,Female,Bachelor,75686.0,0,Married,Aurora,8414.08,Standard,2018,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0.2064665084465296,1,Dormant / Lapsed,High CLV,Elevated Risk,At-Risk High Value,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
515981,Canada,Ontario,Toronto,Female,College,,1,Single,Aurora,8415.64,Standard,2012,9,5.330595482546201,15.0,24572.0,24572.0,0.0,0.0,6.0,0.5,2.5,1.6025547785276542,0.0,0.0,3.0,7.0,8.0,1.0,0.0,1638.1333333333334,0,0,0,23,1,1,1,0.025755396292085,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
270337,Canada,Quebec,Hull,Male,Bachelor,49677.0,0,Divorced,Aurora,8417.0,Standard,2016,10,1.2484599589322385,27.0,39359.0,39359.0,0.0,0.0,8.0,0.6666666666666666,3.375,2.41679727964699,0.0,0.0,0.0,11.0,16.0,5.0,0.0,1457.7407407407406,0,0,0,21,1,1,1,0.034248659841689,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
117169,Canada,British Columbia,Vancouver,Female,Bachelor,55144.0,0,Married,Aurora,8417.1,Standard,2013,11,4.164271047227926,14.0,21505.0,21505.0,0.0,0.0,8.0,0.6666666666666666,1.75,1.1146408580454257,0.0,0.0,0.0,5.0,9.0,4.0,0.0,1536.071428571429,0,0,0,26,1,1,1,0.0202574397538645,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
652194,Canada,British Columbia,Victoria,Female,Bachelor,46699.0,0,Single,Aurora,8417.16,Standard,2014,10,3.249828884325804,21.0,33040.0,33040.0,815.0,146.0,7.0,0.5833333333333334,3.0,1.9128750375000736,0.0246670702179176,1.0,0.0,9.0,12.0,3.0,67.0,1573.3333333333333,0,0,0,21,1,1,1,0.0356583098945015,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
193917,Canada,Ontario,Thunder Bay,Male,College,,1,Married,Aurora,8418.57,Standard,2014,3,3.8357289527720737,18.0,30940.0,30940.0,387.0,70.0,7.0,0.5833333333333334,2.571428571428572,1.6787441193290351,0.0125080801551389,1.0,3.0,11.0,7.0,-4.0,-387.0,1718.888888888889,0,0,0,13,1,1,1,0.028751724000951,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
813868,Canada,Ontario,Ottawa,Male,Bachelor,101525.0,0,Married,Aurora,8421.52,Standard,2018,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14,1,0,0,0.2530179039988978,1,Dormant / Lapsed,High CLV,Elevated Risk,At-Risk High Value,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
152936,Canada,Quebec,Tremblant,Female,Bachelor,65935.0,0,Divorced,Aurora,8427.17,Standard,2012,7,5.500342231348392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1,0,0.9632952068831672,1,Dormant / Lapsed,High CLV,Elevated Risk,At-Risk High Value,High-value win-back,Personalized win-back offer (bonus miles tied to past travel pattern) + proactive outreach,Triggered at next quarterly refresh,Re-activation rate within 60 days vs. control
364137,Canada,New Brunswick,Fredericton,Male,Bachelor,65935.0,0,Divorced,Aurora,8427.17,Standard,2012,10,5.248459958932238,15.0,23894.0,23894.0,0.0,0.0,8.0,0.6666666666666666,1.875,1.288057028664069,0.0,0.0,1.0,8.0,7.0,-1.0,0.0,1592.9333333333334,0,0,0,26,1,1,1,0.0104550531428024,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
454668,Canada,British Columbia,Vancouver,Female,Bachelor,65935.0,0,Divorced,Aurora,8427.17,Standard,2014,3,3.8357289527720737,21.0,28214.0,28214.0,0.0,0.0,6.0,0.5,3.5,2.220769727328383,0.0,0.0,0.0,16.0,5.0,-11.0,0.0,1343.5238095238096,0,0,0,10,1,1,1,0.0239594376054876,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
493088,Canada,Ontario,Toronto,Male,Bachelor,65935.0,0,Divorced,Aurora,8427.17,Standard,2014,7,3.501711156741957,19.0,29084.0,29084.0,1038.0,187.0,8.0,0.6666666666666666,2.375,1.6213537179739277,0.0356897263099986,1.0,0.0,4.0,15.0,11.0,-238.0,1530.7368421052631,0,0,0,28,1,1,1,0.0250452114023712,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
508402,Canada,Ontario,Toronto,Male,Bachelor,64262.0,0,Married,Aurora,8434.46,Standard,2017,7,0.5010266940451745,8.0,9035.0,9035.0,908.0,164.0,3.0,0.25,2.6666666666666665,1.2309149097933274,0.1004980630879911,1.0,0.0,0.0,8.0,8.0,908.0,1129.375,0,0,0,16,1,1,1,0.0813623636279398,2,New / Onboarding,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
843233,Canada,Ontario,Ottawa,Female,Bachelor,69080.0,0,Married,Aurora,8441.67,Standard,2013,2,4.91170431211499,35.0,54873.0,54873.0,0.0,0.0,11.0,0.9166666666666666,3.1818181818181817,1.5642792899510294,0.0,0.0,0.0,15.0,20.0,5.0,0.0,1567.8,0,0,0,24,1,1,1,0.0198545792633553,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
106444,Canada,British Columbia,Vancouver,Male,College,,1,Divorced,Aurora,8447.8,Standard,2017,12,0.082135523613963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14,1,1,0,0.1642725701284768,1,Dormant / Lapsed,High CLV,Elevated Risk,At-Risk High Value,High-value win-back,Personalized win-back offer (bonus miles tied to past travel pattern) + proactive outreach,Triggered at next quarterly refresh,Re-activation rate within 60 days vs. control
833576,Canada,Ontario,Toronto,Female,College,,1,Divorced,Aurora,8447.8,Standard,2014,8,3.4168377823408624,18.0,23995.0,23995.0,850.0,153.0,7.0,0.5833333333333334,2.571428571428572,1.5075567228888185,0.0354240466763909,1.0,2.0,10.0,8.0,-2.0,-850.0,1333.0555555555557,0,0,0,21,1,1,1,0.0273299644375275,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
114131,Canada,British Columbia,Dawson Creek,Male,Bachelor,80516.0,0,Married,Nova,5389.5,2018 Promotion,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,49,1,0,0,0.2141675104125969,2,New / Onboarding,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
574542,Canada,Manitoba,Winnipeg,Female,College,,1,Single,Aurora,8456.27,Standard,2014,12,3.082819986310746,28.0,40520.0,40520.0,0.0,0.0,11.0,0.9166666666666666,2.5454545454545454,1.4354811251305468,0.0,0.0,0.0,11.0,17.0,6.0,0.0,1447.142857142857,0,0,0,20,1,1,1,0.0273780005585971,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
623903,Canada,British Columbia,Vancouver,Female,Bachelor,93794.0,0,Divorced,Aurora,8456.72,Standard,2016,8,1.4154688569472964,19.0,38799.0,38799.0,469.0,84.0,6.0,0.5,3.1666666666666665,2.0652243256245835,0.0120879404108353,1.0,0.0,5.0,14.0,9.0,469.0,2042.0526315789475,0,0,0,19,1,1,1,0.0250265081130704,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
175711,Canada,Ontario,Toronto,Female,Bachelor,50303.0,0,Divorced,Aurora,8456.96,Standard,2015,7,2.5023956194387407,17.0,22644.0,22644.0,0.0,0.0,6.0,0.5,2.833333333333333,1.729862492345632,0.0,0.0,2.0,12.0,5.0,-7.0,0.0,1332.0,0,0,0,14,1,1,1,0.0290527745413467,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
239606,Canada,Ontario,Toronto,Male,Bachelor,99753.0,0,Married,Aurora,8459.05,Standard,2014,9,3.3319644079397674,17.0,25448.0,25448.0,440.0,79.0,5.0,0.4166666666666667,3.4,2.0652243256245835,0.0172901603269412,1.0,1.0,7.0,10.0,3.0,440.0,1496.9411764705883,0,0,0,15,1,1,1,0.0291694577673175,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
272225,Canada,Ontario,Toronto,Female,College,,1,Single,Aurora,8460.81,Standard,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,0,0,0.2046353107635755,1,Dormant / Lapsed,High CLV,Elevated Risk,At-Risk High Value,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
334224,Canada,Manitoba,Winnipeg,Female,College,,1,Single,Aurora,8467.37,Standard,2013,10,4.249144421629021,24.0,30765.0,30765.0,595.0,107.0,7.0,0.5833333333333334,3.4285714285714284,2.1320071635561044,0.0193401592718998,1.0,0.0,13.0,11.0,-2.0,595.0,1281.875,0,0,0,16,1,1,1,0.0218071238752677,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
314718,Canada,British Columbia,Vancouver,Female,Doctor,187963.0,0,Divorced,Aurora,8467.39,Standard,2014,11,3.164955509924709,24.0,44147.0,44147.0,439.0,79.0,9.0,0.75,2.6666666666666665,1.4142135623730951,0.0099440505583618,1.0,0.0,17.0,7.0,-10.0,-439.0,1839.4583333333333,0,0,0,17,1,1,1,0.0207400249145331,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
830975,Canada,Ontario,Toronto,Male,College,,1,Married,Aurora,8470.04,Standard,2017,7,0.5010266940451745,7.0,5933.0,5933.0,0.0,0.0,3.0,0.25,2.333333333333333,1.2401124093721456,0.0,0.0,0.0,0.0,7.0,7.0,0.0,847.5714285714286,0,0,0,19,1,1,1,0.1342180913828909,2,New / Onboarding,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
258323,Canada,Ontario,Toronto,Male,Bachelor,78382.0,0,Married,Aurora,8471.42,Standard,2012,9,5.330595482546201,18.0,21922.0,21922.0,383.0,69.0,9.0,0.75,2.0,1.243163121016122,0.0174710336648116,1.0,1.0,9.0,9.0,0.0,-383.0,1217.888888888889,0,0,0,18,1,1,1,0.01203202535342,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
117240,Canada,Ontario,Toronto,Female,Bachelor,52528.0,0,Married,Aurora,8476.08,Standard,2017,12,0.082135523613963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19,1,1,0,0.2046353107635755,1,Dormant / Lapsed,High CLV,Elevated Risk,At-Risk High Value,High-value win-back,Personalized win-back offer (bonus miles tied to past travel pattern) + proactive outreach,Triggered at next quarterly refresh,Re-activation rate within 60 days vs. control
362823,Canada,British Columbia,Vancouver,Male,High School or Below,47157.0,0,Married,Aurora,8478.3,Standard,2018,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0.1457412932456395,1,Dormant / Lapsed,High CLV,Elevated Risk,At-Risk High Value,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
312074,Canada,Quebec,Hull,Male,College,,1,Married,Aurora,8478.82,Standard,2014,6,3.583846680355921,26.0,38113.0,38113.0,493.0,89.0,9.0,0.75,2.888888888888889,1.696699112626596,0.0129352189541626,1.0,0.0,11.0,15.0,4.0,-493.0,1465.8846153846157,0,0,0,19,1,1,1,0.0307629567112538,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
322169,Canada,Quebec,Tremblant,Male,Bachelor,81078.0,0,Divorced,Aurora,8481.31,Standard,2017,5,0.6680355920602327,29.0,33646.0,33646.0,446.0,80.0,7.0,0.5833333333333334,4.142857142857143,2.6097137890209456,0.0132556618914581,1.0,0.0,5.0,24.0,19.0,446.0,1160.2068965517242,0,0,0,23,1,1,1,0.175840991359462,4,Growing Loyalists,High CLV,Elevated Risk,At-Risk High Value,High-value win-back,Personalized win-back offer (bonus miles tied to past travel pattern) + proactive outreach,Triggered at next quarterly refresh,Re-activation rate within 60 days vs. control
700705,Canada,Manitoba,Winnipeg,Female,College,,1,Single,Aurora,8485.39,Standard,2013,4,4.750171115674196,24.0,34729.0,34729.0,368.0,66.0,7.0,0.5833333333333334,3.4285714285714284,2.215646837627989,0.0105963315960724,1.0,2.0,18.0,6.0,-12.0,368.0,1447.0416666666667,0,0,0,14,1,1,1,0.0296249487229119,3,Cooling Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
281979,Canada,Alberta,Edmonton,Female,College,,1,Married,Aurora,8487.24,Standard,2012,6,5.582477754962355,21.0,31242.0,31242.0,1542.0,277.0,9.0,0.75,2.333333333333333,1.4222261679238195,0.0493566352986364,1.0,0.0,9.0,12.0,3.0,-1542.0,1487.7142857142858,0,0,0,19,1,1,1,0.0101599480734502,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
670606,Canada,Ontario,Trenton,Male,College,,1,Single,Aurora,8489.84,Standard,2015,6,2.584531143052704,18.0,19143.0,19143.0,0.0,0.0,7.0,0.5833333333333334,2.571428571428572,1.623688281771977,0.0,0.0,0.0,7.0,11.0,4.0,0.0,1063.5,0,0,0,20,1,1,1,0.0275598475907741,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
551055,Canada,Ontario,Toronto,Male,Bachelor,52252.0,0,Married,Aurora,8492.7,Standard,2012,12,5.08145106091718,15.0,19980.0,19980.0,0.0,0.0,6.0,0.5,2.5,1.764549903980152,0.0,0.0,0.0,5.0,10.0,5.0,0.0,1332.0,0,0,0,26,1,1,1,0.011603429839776,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
207484,Canada,New Brunswick,Fredericton,Female,Bachelor,49491.0,0,Divorced,Aurora,8496.06,Standard,2012,7,5.500342231348392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1,0,0.9651272626564188,1,Dormant / Lapsed,High CLV,Elevated Risk,At-Risk High Value,High-value win-back,Personalized win-back offer (bonus miles tied to past travel pattern) + proactive outreach,Triggered at next quarterly refresh,Re-activation rate within 60 days vs. control
777875,Canada,Ontario,Toronto,Male,Bachelor,64560.0,0,Married,Aurora,8496.35,Standard,2017,1,0.9965776865160848,15.0,12774.0,12774.0,0.0,0.0,6.0,0.5,2.5,1.815338686155987,0.0,0.0,0.0,4.0,11.0,7.0,0.0,851.6,0,0,0,20,1,1,1,0.032325731396043,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
803407,Canada,Alberta,Edmonton,Male,Bachelor,64560.0,0,Married,Aurora,8496.35,Standard,2015,5,2.6694045174537986,23.0,28024.0,28024.0,934.0,168.0,8.0,0.6666666666666666,2.875,2.0207259421636903,0.0333285755067085,1.0,0.0,7.0,16.0,9.0,934.0,1218.4347826086955,0,0,0,19,1,1,1,0.0247582315958966,4,Growing Loyalists,High CLV,Lower Risk,Protected Core,Nurture toward VIP,Tier-progress nudges + partner offers + redemption prompts,Always-on (milestone-triggered),Tier-upgrade rate within 12 months
