Loyalty Number,Year,Month,Total Flights,Distance,Points Accumulated,Points Redeemed,Dollar Cost Points Redeemed,period
116372,2018,2,0,0,0.0,0,0,2018-02-01
116372,2018,3,1,1530,1530.0,0,0,2018-03-01
116372,2018,4,2,2808,2808.0,0,0,2018-04-01
116372,2018,5,0,0,0.0,0,0,2018-05-01
116372,2018,6,4,3384,3384.0,0,0,2018-06-01
116372,2018,7,0,0,0.0,0,0,2018-07-01
116372,2018,8,5,5400,5400.0,663,119,2018-08-01
116372,2018,9,0,0,0.0,0,0,2018-09-01
116372,2018,10,0,0,0.0,0,0,2018-10-01
116372,2018,11,0,0,0.0,0,0,2018-11-01
116372,2018,12,4,2788,2788.0,0,0,2018-12-01
116562,2017,1,0,0,0.0,0,0,2017-01-01
116562,2017,2,0,0,0.0,0,0,2017-02-01
116562,2017,3,0,0,0.0,0,0,2017-03-01
116562,2017,4,0,0,0.0,0,0,2017-04-01
116562,2017,5,0,0,0.0,0,0,2017-05-01
116562,2017,6,0,0,0.0,0,0,2017-06-01
116562,2017,7,0,0,0.0,0,0,2017-07-01
116562,2017,8,0,0,0.0,0,0,2017-08-01
116562,2017,9,0,0,0.0,0,0,2017-09-01
116562,2017,10,0,0,0.0,0,0,2017-10-01
116562,2017,11,0,0,0.0,0,0,2017-11-01
116562,2017,12,0,0,0.0,0,0,2017-12-01
116562,2018,1,0,0,0.0,0,0,2018-01-01
116562,2018,2,0,0,0.0,0,0,2018-02-01
116562,2018,3,0,0,0.0,0,0,2018-03-01
116562,2018,4,0,0,0.0,0,0,2018-04-01
116562,2018,5,0,0,0.0,0,0,2018-05-01
116562,2018,6,0,0,0.0,0,0,2018-06-01
116562,2018,7,6,9786,9786.0,531,96,2018-07-01
116562,2018,8,4,4752,4752.0,0,0,2018-08-01
116562,2018,9,0,0,0.0,0,0,2018-09-01
116562,2018,10,0,0,0.0,0,0,2018-10-01
116562,2018,11,0,0,0.0,0,0,2018-11-01
116562,2018,12,1,874,874.0,0,0,2018-12-01
116703,2017,1,4,8932,8932.0,0,0,2017-01-01
116703,2017,2,1,1596,1596.0,473,85,2017-02-01
116703,2017,3,3,2613,2613.0,0,0,2017-03-01
116703,2017,4,1,1046,1046.0,0,0,2017-04-01
116703,2017,5,1,1529,1529.0,0,0,2017-05-01
116703,2017,6,3,7068,7068.0,0,0,2017-06-01
116703,2017,7,2,1734,1734.0,0,0,2017-07-01
116703,2017,8,0,0,0.0,0,0,2017-08-01
116703,2017,9,0,0,0.0,0,0,2017-09-01
116703,2017,10,0,0,0.0,0,0,2017-10-01
116703,2017,11,0,0,0.0,0,0,2017-11-01
116703,2017,12,0,0,0.0,0,0,2017-12-01
116703,2018,1,0,0,0.0,0,0,2018-01-01
116703,2018,2,1,743,743.0,0,0,2018-02-01
116703,2018,3,3,7125,7125.0,0,0,2018-03-01
116703,2018,4,1,1142,1142.0,512,92,2018-04-01
116703,2018,5,0,0,0.0,0,0,2018-05-01
116703,2018,6,0,0,0.0,0,0,2018-06-01
116703,2018,7,0,0,0.0,0,0,2018-07-01
116703,2018,8,3,1902,1902.0,0,0,2018-08-01
116703,2018,9,2,3466,3466.0,545,98,2018-09-01
116703,2018,10,0,0,0.0,0,0,2018-10-01
116703,2018,11,0,0,0.0,0,0,2018-11-01
116703,2018,12,0,0,0.0,0,0,2018-12-01
116732,2017,1,0,0,0.0,0,0,2017-01-01
116732,2017,2,0,0,0.0,0,0,2017-02-01
116732,2017,3,0,0,0.0,0,0,2017-03-01
116732,2017,4,0,0,0.0,0,0,2017-04-01
116732,2017,5,0,0,0.0,0,0,2017-05-01
116732,2017,6,0,0,0.0,0,0,2017-06-01
116732,2017,7,0,0,0.0,0,0,2017-07-01
116732,2017,8,0,0,0.0,0,0,2017-08-01
116732,2017,9,0,0,0.0,0,0,2017-09-01
116732,2017,10,0,0,0.0,0,0,2017-10-01
116732,2017,11,0,0,0.0,0,0,2017-11-01
116732,2017,12,0,0,0.0,0,0,2017-12-01
116732,2018,1,1,541,541.0,0,0,2018-01-01
116732,2018,2,0,0,0.0,0,0,2018-02-01
116732,2018,3,2,4588,4588.0,0,0,2018-03-01
116732,2018,4,0,0,0.0,0,0,2018-04-01
116732,2018,5,1,1284,1284.0,0,0,2018-05-01
116732,2018,6,2,2776,2776.0,0,0,2018-06-01
116732,2018,7,2,4440,4440.0,0,0,2018-07-01
116732,2018,8,4,7940,7940.0,0,0,2018-08-01
116732,2018,9,2,2070,2070.0,0,0,2018-09-01
116732,2018,10,2,3460,3460.0,0,0,2018-10-01
116732,2018,11,1,1790,1790.0,0,0,2018-11-01
116732,2018,12,5,10440,10440.0,670,121,2018-12-01
116735,2017,1,2,1974,1974.0,0,0,2017-01-01
116735,2017,2,0,0,0.0,0,0,2017-02-01
116735,2017,3,0,0,0.0,0,0,2017-03-01
116735,2017,4,0,0,0.0,0,0,2017-04-01
116735,2017,5,0,0,0.0,0,0,2017-05-01
116735,2017,6,0,0,0.0,0,0,2017-06-01
116735,2017,7,2,1320,1320.0,806,145,2017-07-01
116735,2017,8,2,3092,3092.0,0,0,2017-08-01
116735,2017,9,4,6980,6980.0,0,0,2017-09-01
116735,2017,10,2,1728,1728.0,0,0,2017-10-01
116735,2017,11,1,667,667.0,0,0,2017-11-01
116735,2017,12,4,2452,2452.0,0,0,2017-12-01
116735,2018,1,0,0,0.0,0,0,2018-01-01
116735,2018,2,1,1925,1925.0,0,0,2018-02-01
116735,2018,3,3,2244,2244.0,0,0,2018-03-01
116735,2018,4,0,0,0.0,0,0,2018-04-01
116735,2018,5,3,2985,2985.0,0,0,2018-05-01
116735,2018,6,5,5285,5285.0,0,0,2018-06-01
116735,2018,7,3,6306,6306.0,0,0,2018-07-01
116735,2018,8,2,3690,3690.0,0,0,2018-08-01
116735,2018,9,4,7052,7052.0,0,0,2018-09-01
116735,2018,10,0,0,0.0,0,0,2018-10-01
116735,2018,11,1,1039,1039.0,565,102,2018-11-01
116735,2018,12,3,5472,5472.0,0,0,2018-12-01
116895,2018,2,0,0,0.0,0,0,2018-02-01
116895,2018,3,0,0,0.0,0,0,2018-03-01
116895,2018,4,0,0,0.0,0,0,2018-04-01
116895,2018,5,12,6828,10242.0,0,0,2018-05-01
116895,2018,6,0,0,0.0,0,0,2018-06-01
116895,2018,7,0,0,0.0,0,0,2018-07-01
116895,2018,8,20,24680,37020.0,0,0,2018-08-01
116895,2018,9,0,0,0.0,0,0,2018-09-01
116895,2018,10,2,4266,6399.0,0,0,2018-10-01
116895,2018,11,4,8896,13344.0,0,0,2018-11-01
116895,2018,12,0,0,0.0,497,89,2018-12-01
116897,2017,1,0,0,0.0,0,0,2017-01-01
116897,2017,2,0,0,0.0,0,0,2017-02-01
116897,2017,3,0,0,0.0,0,0,2017-03-01
116897,2017,4,0,0,0.0,0,0,2017-04-01
116897,2017,5,0,0,0.0,0,0,2017-05-01
116897,2017,6,0,0,0.0,0,0,2017-06-01
116897,2017,7,0,0,0.0,0,0,2017-07-01
116897,2017,8,0,0,0.0,0,0,2017-08-01
116897,2017,9,0,0,0.0,0,0,2017-09-01
116897,2017,10,0,0,0.0,0,0,2017-10-01
116897,2017,11,0,0,0.0,0,0,2017-11-01
116897,2017,12,0,0,0.0,0,0,2017-12-01
116897,2018,1,0,0,0.0,0,0,2018-01-01
116897,2018,2,0,0,0.0,0,0,2018-02-01
116897,2018,3,0,0,0.0,0,0,2018-03-01
116897,2018,4,0,0,0.0,0,0,2018-04-01
116897,2018,5,0,0,0.0,0,0,2018-05-01
116897,2018,6,0,0,0.0,0,0,2018-06-01
116897,2018,7,0,0,0.0,0,0,2018-07-01
116897,2018,8,0,0,0.0,0,0,2018-08-01
116897,2018,9,4,5316,5316.0,629,113,2018-09-01
116897,2018,10,0,0,0.0,0,0,2018-10-01
116897,2018,11,1,1711,1711.0,0,0,2018-11-01
116897,2018,12,5,11515,11515.0,609,110,2018-12-01
116932,2017,1,0,0,0.0,329,59,2017-01-01
116932,2017,2,0,0,0.0,0,0,2017-02-01
116932,2017,3,0,0,0.0,0,0,2017-03-01
116932,2017,4,3,3555,3555.0,0,0,2017-04-01
116932,2017,5,1,2495,2495.0,0,0,2017-05-01
116932,2017,6,5,10265,10265.0,0,0,2017-06-01
116932,2017,7,0,0,0.0,0,0,2017-07-01
116932,2017,8,3,3258,3258.0,559,101,2017-08-01
116932,2017,9,0,0,0.0,0,0,2017-09-01
116932,2017,10,1,1868,1868.0,0,0,2017-10-01
116932,2017,11,0,0,0.0,0,0,2017-11-01
116932,2017,12,4,3044,3044.0,0,0,2017-12-01
116932,2018,1,0,0,0.0,0,0,2018-01-01
116932,2018,2,0,0,0.0,0,0,2018-02-01
116932,2018,3,0,0,0.0,0,0,2018-03-01
116932,2018,4,1,2093,2093.0,0,0,2018-04-01
116932,2018,5,0,0,0.0,0,0,2018-05-01
116932,2018,6,4,6468,6468.0,0,0,2018-06-01
116932,2018,7,5,11295,11295.0,0,0,2018-07-01
116932,2018,8,0,0,0.0,0,0,2018-08-01
116932,2018,9,4,6920,6920.0,461,83,2018-09-01
116932,2018,10,4,3684,3684.0,364,66,2018-10-01
116932,2018,11,0,0,0.0,0,0,2018-11-01
116932,2018,12,4,2968,2968.0,0,0,2018-12-01
116948,2017,1,0,0,0.0,0,0,2017-01-01
116948,2017,2,0,0,0.0,0,0,2017-02-01
116948,2017,3,0,0,0.0,0,0,2017-03-01
116948,2017,4,0,0,0.0,0,0,2017-04-01
116948,2017,5,0,0,0.0,0,0,2017-05-01
116948,2017,6,0,0,0.0,0,0,2017-06-01
116948,2017,7,0,0,0.0,0,0,2017-07-01
116948,2017,8,0,0,0.0,0,0,2017-08-01
116948,2017,9,0,0,0.0,0,0,2017-09-01
116948,2017,10,2,2820,2820.0,0,0,2017-10-01
116948,2017,11,0,0,0.0,0,0,2017-11-01
116948,2017,12,0,0,0.0,0,0,2017-12-01
116948,2018,1,2,3308,3308.0,0,0,2018-01-01
116948,2018,2,0,0,0.0,0,0,2018-02-01
116948,2018,3,0,0,0.0,0,0,2018-03-01
116948,2018,4,1,968,968.0,0,0,2018-04-01
116948,2018,5,2,1732,1732.0,388,70,2018-05-01
116948,2018,6,0,0,0.0,0,0,2018-06-01
116948,2018,7,1,743,743.0,680,122,2018-07-01
116948,2018,8,1,1119,1119.0,0,0,2018-08-01
116948,2018,9,3,4998,4998.0,0,0,2018-09-01
116948,2018,10,1,1848,1848.0,401,72,2018-10-01
116948,2018,11,1,1126,1126.0,0,0,2018-11-01
116948,2018,12,0,0,0.0,0,0,2018-12-01
116999,2017,1,4,6252,6252.0,0,0,2017-01-01
116999,2017,2,0,0,0.0,0,0,2017-02-01
116999,2017,3,0,0,0.0,0,0,2017-03-01
116999,2017,4,0,0,0.0,0,0,2017-04-01
116999,2017,5,1,1342,1342.0,0,0,2017-05-01
116999,2017,6,0,0,0.0,0,0,2017-06-01
116999,2017,7,0,0,0.0,0,0,2017-07-01
116999,2017,8,3,2127,2127.0,0,0,2017-08-01
116999,2017,9,0,0,0.0,0,0,2017-09-01
116999,2017,10,4,7172,7172.0,0,0,2017-10-01
116999,2017,11,0,0,0.0,0,0,2017-11-01
116999,2017,12,0,0,0.0,0,0,2017-12-01
116999,2018,1,1,1509,1509.0,0,0,2018-01-01
116999,2018,2,3,4065,4065.0,0,0,2018-02-01
116999,2018,3,5,12480,12480.0,0,0,2018-03-01
116999,2018,4,2,4424,4424.0,0,0,2018-04-01
116999,2018,5,5,4305,4305.0,0,0,2018-05-01
116999,2018,6,0,0,0.0,0,0,2018-06-01
116999,2018,7,3,6213,6213.0,0,0,2018-07-01
116999,2018,8,3,5289,5289.0,0,0,2018-08-01
116999,2018,9,1,2386,2386.0,0,0,2018-09-01
116999,2018,10,0,0,0.0,0,0,2018-10-01
116999,2018,11,2,1938,1938.0,0,0,2018-11-01
116999,2018,12,3,3282,3282.0,0,0,2018-12-01
117033,2017,1,0,0,0.0,0,0,2017-01-01
117033,2017,2,3,2898,2898.0,0,0,2017-02-01
117033,2017,3,1,586,586.0,0,0,2017-03-01
117033,2017,4,0,0,0.0,0,0,2017-04-01
117033,2017,5,4,8208,8208.0,0,0,2017-05-01
117033,2017,6,0,0,0.0,0,0,2017-06-01
117033,2017,7,0,0,0.0,0,0,2017-07-01
117033,2017,8,0,0,0.0,0,0,2017-08-01
117033,2017,9,2,2658,2658.0,0,0,2017-09-01
117033,2017,10,0,0,0.0,0,0,2017-10-01
117033,2017,11,1,1176,1176.0,0,0,2017-11-01
117033,2017,12,3,1800,1800.0,0,0,2017-12-01
117033,2018,1,1,2478,2478.0,328,59,2018-01-01
117033,2018,2,3,2148,2148.0,0,0,2018-02-01
117033,2018,3,1,1935,1935.0,0,0,2018-03-01
117033,2018,4,0,0,0.0,0,0,2018-04-01
117033,2018,5,5,4440,4440.0,0,0,2018-05-01
117033,2018,6,0,0,0.0,0,0,2018-06-01
117033,2018,7,3,2961,2961.0,0,0,2018-07-01
117033,2018,8,0,0,0.0,0,0,2018-08-01
117033,2018,9,3,6399,6399.0,625,113,2018-09-01
117033,2018,10,4,3056,3056.0,0,0,2018-10-01
117033,2018,11,1,1726,1726.0,0,0,2018-11-01
117033,2018,12,0,0,0.0,0,0,2018-12-01
117053,2017,1,2,1766,1766.0,0,0,2017-01-01
117053,2017,2,0,0,0.0,0,0,2017-02-01
117053,2017,3,0,0,0.0,580,104,2017-03-01
117053,2017,4,2,3756,3756.0,0,0,2017-04-01
117053,2017,5,0,0,0.0,0,0,2017-05-01
117053,2017,6,2,4926,4926.0,0,0,2017-06-01
117053,2017,7,3,6441,6441.0,0,0,2017-07-01
117053,2017,8,2,4772,4772.0,0,0,2017-08-01
117053,2017,9,4,6952,6952.0,0,0,2017-09-01
117053,2017,10,0,0,0.0,0,0,2017-10-01
117053,2017,11,0,0,0.0,0,0,2017-11-01
117053,2017,12,5,11390,11390.0,439,79,2017-12-01
117053,2018,1,0,0,0.0,0,0,2018-01-01
117053,2018,2,1,1260,1260.0,0,0,2018-02-01
117053,2018,3,3,7200,7200.0,0,0,2018-03-01
117053,2018,4,0,0,0.0,0,0,2018-04-01
117053,2018,5,4,9920,9920.0,0,0,2018-05-01
117053,2018,6,0,0,0.0,0,0,2018-06-01
117053,2018,7,0,0,0.0,0,0,2018-07-01
117053,2018,8,3,4599,4599.0,0,0,2018-08-01
117053,2018,9,2,1144,1144.0,0,0,2018-09-01
117053,2018,10,3,3741,3741.0,0,0,2018-10-01
117053,2018,11,0,0,0.0,0,0,2018-11-01
117053,2018,12,0,0,0.0,0,0,2018-12-01
117169,2017,1,0,0,0.0,0,0,2017-01-01
117169,2017,2,1,1845,1845.0,0,0,2017-02-01
117169,2017,3,0,0,0.0,0,0,2017-03-01
117169,2017,4,2,2638,2638.0,0,0,2017-04-01
117169,2017,5,2,2564,2564.0,0,0,2017-05-01
117169,2017,6,0,0,0.0,0,0,2017-06-01
117169,2017,7,3,7152,7152.0,0,0,2017-07-01
117169,2017,8,1,531,531.0,0,0,2017-08-01
117169,2017,9,1,784,784.0,0,0,2017-09-01
117169,2017,10,0,0,0.0,0,0,2017-10-01
117169,2017,11,3,5328,5328.0,0,0,2017-11-01
117169,2017,12,1,663,663.0,0,0,2017-12-01
117169,2018,1,0,0,0.0,0,0,2018-01-01
117169,2018,2,1,1326,1326.0,0,0,2018-02-01
117169,2018,3,4,8376,8376.0,471,85,2018-03-01
117169,2018,4,0,0,0.0,0,0,2018-04-01
117169,2018,5,5,6735,6735.0,0,0,2018-05-01
117169,2018,6,3,5103,5103.0,0,0,2018-06-01
117169,2018,7,1,1918,1918.0,0,0,2018-07-01
117169,2018,8,0,0,0.0,0,0,2018-08-01
117169,2018,9,4,4724,4724.0,0,0,2018-09-01
117169,2018,10,4,2140,2140.0,0,0,2018-10-01
117169,2018,11,0,0,0.0,0,0,2018-11-01
117169,2018,12,4,5644,5644.0,0,0,2018-12-01
117219,2017,1,1,2288,2288.0,0,0,2017-01-01
117219,2017,2,1,597,597.0,0,0,2017-02-01
117219,2017,3,0,0,0.0,0,0,2017-03-01
117219,2017,4,3,3711,3711.0,0,0,2017-04-01
117219,2017,5,1,1032,1032.0,0,0,2017-05-01
117219,2017,6,3,2712,2712.0,0,0,2017-06-01
117219,2017,7,6,9132,9132.0,0,0,2017-07-01
117219,2017,8,0,0,0.0,0,0,2017-08-01
117219,2017,9,1,1077,1077.0,0,0,2017-09-01
117219,2017,10,0,0,0.0,583,105,2017-10-01
117219,2017,11,0,0,0.0,0,0,2017-11-01
117219,2017,12,3,5982,5982.0,638,115,2017-12-01
117219,2018,1,1,1863,1863.0,0,0,2018-01-01
117219,2018,2,1,2170,2170.0,0,0,2018-02-01
117219,2018,3,0,0,0.0,0,0,2018-03-01
117219,2018,4,4,9452,9452.0,354,64,2018-04-01
117219,2018,5,0,0,0.0,0,0,2018-05-01
117219,2018,6,6,12630,12630.0,0,0,2018-06-01
117219,2018,7,2,4912,4912.0,0,0,2018-07-01
117219,2018,8,2,1338,1338.0,0,0,2018-08-01
117219,2018,9,0,0,0.0,0,0,2018-09-01
117219,2018,10,2,3038,3038.0,0,0,2018-10-01
117219,2018,11,4,7472,7472.0,0,0,2018-11-01
117219,2018,12,5,10940,10940.0,0,0,2018-12-01
117240,2017,1,0,0,0.0,0,0,2017-01-01
117240,2017,2,0,0,0.0,0,0,2017-02-01
117240,2017,3,0,0,0.0,0,0,2017-03-01
117240,2017,4,0,0,0.0,0,0,2017-04-01
117240,2017,5,0,0,0.0,0,0,2017-05-01
117240,2017,6,0,0,0.0,0,0,2017-06-01
117240,2017,7,0,0,0.0,0,0,2017-07-01
117240,2017,8,0,0,0.0,0,0,2017-08-01
117240,2017,9,0,0,0.0,0,0,2017-09-01
117240,2017,10,0,0,0.0,0,0,2017-10-01
117240,2017,11,0,0,0.0,0,0,2017-11-01
117240,2017,12,0,0,0.0,0,0,2017-12-01
117240,2018,1,3,3657,3657.0,0,0,2018-01-01
117240,2018,2,3,5484,5484.0,0,0,2018-02-01
117240,2018,3,1,1817,1817.0,0,0,2018-03-01
117240,2018,4,0,0,0.0,0,0,2018-04-01
117240,2018,5,3,6861,6861.0,0,0,2018-05-01
117240,2018,6,0,0,0.0,0,0,2018-06-01
117240,2018,7,2,1452,1452.0,0,0,2018-07-01
117240,2018,8,4,2388,2388.0,0,0,2018-08-01
117240,2018,9,2,4994,4994.0,0,0,2018-09-01
117240,2018,10,0,0,0.0,0,0,2018-10-01
117240,2018,11,0,0,0.0,0,0,2018-11-01
117240,2018,12,1,2096,2096.0,0,0,2018-12-01
117333,2017,1,0,0,0.0,0,0,2017-01-01
117333,2017,2,2,2234,2234.0,0,0,2017-02-01
117333,2017,3,0,0,0.0,0,0,2017-03-01
117333,2017,4,2,1238,1238.0,0,0,2017-04-01
117333,2017,5,0,0,0.0,0,0,2017-05-01
117333,2017,6,3,6999,6999.0,0,0,2017-06-01
117333,2017,7,5,3880,3880.0,0,0,2017-07-01
117333,2017,8,6,8460,8460.0,0,0,2017-08-01
117333,2017,9,3,2637,2637.0,0,0,2017-09-01
117333,2017,10,3,6105,6105.0,0,0,2017-10-01
117333,2017,11,0,0,0.0,0,0,2017-11-01
117333,2017,12,5,7430,7430.0,509,92,2017-12-01
117333,2018,1,3,3411,3411.0,0,0,2018-01-01
117333,2018,2,2,2344,2344.0,0,0,2018-02-01
117333,2018,3,2,2544,2544.0,0,0,2018-03-01
117333,2018,4,0,0,0.0,0,0,2018-04-01
117333,2018,5,5,9100,9100.0,0,0,2018-05-01
117333,2018,6,4,2712,2712.0,0,0,2018-06-01
117333,2018,7,5,7305,7305.0,463,83,2018-07-01
117333,2018,8,5,6550,6550.0,0,0,2018-08-01
117333,2018,9,3,3972,3972.0,0,0,2018-09-01
117333,2018,10,1,2143,2143.0,0,0,2018-10-01
117333,2018,11,0,0,0.0,0,0,2018-11-01
117333,2018,12,3,2577,2577.0,736,132,2018-12-01
117342,2017,1,3,3180,3180.0,0,0,2017-01-01
117342,2017,2,0,0,0.0,0,0,2017-02-01
117342,2017,3,3,4167,4167.0,0,0,2017-03-01
117342,2017,4,0,0,0.0,0,0,2017-04-01
117342,2017,5,2,2380,2380.0,0,0,2017-05-01
117342,2017,6,3,2604,2604.0,0,0,2017-06-01
117342,2017,7,4,2196,2196.0,576,104,2017-07-01
117342,2017,8,5,7820,7820.0,0,0,2017-08-01
117342,2017,9,2,2250,2250.0,0,0,2017-09-01
117342,2017,10,0,0,0.0,0,0,2017-10-01
117342,2017,11,0,0,0.0,0,0,2017-11-01
117342,2017,12,0,0,0.0,0,0,2017-12-01
117342,2018,1,3,2259,2259.0,353,64,2018-01-01
117342,2018,2,1,679,679.0,0,0,2018-02-01
117342,2018,3,3,5100,5100.0,0,0,2018-03-01
117342,2018,4,2,4416,4416.0,0,0,2018-04-01
117342,2018,5,1,1309,1309.0,0,0,2018-05-01
117342,2018,6,0,0,0.0,0,0,2018-06-01
117342,2018,7,4,5260,5260.0,0,0,2018-07-01
117342,2018,8,0,0,0.0,0,0,2018-08-01
117342,2018,9,4,4528,4528.0,0,0,2018-09-01
117342,2018,10,0,0,0.0,0,0,2018-10-01
117342,2018,11,0,0,0.0,0,0,2018-11-01
117342,2018,12,2,1634,1634.0,0,0,2018-12-01
117351,2017,1,0,0,0.0,0,0,2017-01-01
117351,2017,2,0,0,0.0,0,0,2017-02-01
117351,2017,3,0,0,0.0,0,0,2017-03-01
117351,2017,4,0,0,0.0,0,0,2017-04-01
117351,2017,5,0,0,0.0,0,0,2017-05-01
117351,2017,6,0,0,0.0,0,0,2017-06-01
117351,2017,7,0,0,0.0,0,0,2017-07-01
117351,2017,8,0,0,0.0,0,0,2017-08-01
117351,2017,9,0,0,0.0,0,0,2017-09-01
117351,2017,10,0,0,0.0,0,0,2017-10-01
117351,2017,11,0,0,0.0,0,0,2017-11-01
117351,2017,12,0,0,0.0,0,0,2017-12-01
117351,2018,1,0,0,0.0,0,0,2018-01-01
117351,2018,2,0,0,0.0,0,0,2018-02-01
117351,2018,3,0,0,0.0,0,0,2018-03-01
117351,2018,4,0,0,0.0,0,0,2018-04-01
117351,2018,5,0,0,0.0,0,0,2018-05-01
117351,2018,6,0,0,0.0,0,0,2018-06-01
117351,2018,7,0,0,0.0,0,0,2018-07-01
117351,2018,8,0,0,0.0,0,0,2018-08-01
117351,2018,9,0,0,0.0,0,0,2018-09-01
117351,2018,10,0,0,0.0,0,0,2018-10-01
117351,2018,11,0,0,0.0,0,0,2018-11-01
117351,2018,12,0,0,0.0,0,0,2018-12-01
117358,2017,1,0,0,0.0,0,0,2017-01-01
117358,2017,2,0,0,0.0,0,0,2017-02-01
117358,2017,3,0,0,0.0,0,0,2017-03-01
117358,2017,4,0,0,0.0,0,0,2017-04-01
117358,2017,5,0,0,0.0,0,0,2017-05-01
117358,2017,6,0,0,0.0,0,0,2017-06-01
117358,2017,7,0,0,0.0,0,0,2017-07-01
117358,2017,8,0,0,0.0,0,0,2017-08-01
117358,2017,9,0,0,0.0,0,0,2017-09-01
117358,2017,10,0,0,0.0,0,0,2017-10-01
117358,2017,11,0,0,0.0,0,0,2017-11-01
117358,2017,12,0,0,0.0,0,0,2017-12-01
117358,2018,1,0,0,0.0,0,0,2018-01-01
117358,2018,2,0,0,0.0,0,0,2018-02-01
117358,2018,3,0,0,0.0,0,0,2018-03-01
117358,2018,4,0,0,0.0,0,0,2018-04-01
117358,2018,5,0,0,0.0,0,0,2018-05-01
117358,2018,6,0,0,0.0,0,0,2018-06-01
117358,2018,7,0,0,0.0,0,0,2018-07-01
117358,2018,8,0,0,0.0,0,0,2018-08-01
117358,2018,9,0,0,0.0,0,0,2018-09-01
117358,2018,10,0,0,0.0,0,0,2018-10-01
117358,2018,11,0,0,0.0,0,0,2018-11-01
117358,2018,12,3,4368,4368.0,0,0,2018-12-01
117408,2017,1,3,7368,7368.0,0,0,2017-01-01
117408,2017,2,0,0,0.0,0,0,2017-02-01
117408,2017,3,0,0,0.0,0,0,2017-03-01
117408,2017,4,4,5652,5652.0,0,0,2017-04-01
117408,2017,5,1,1565,1565.0,0,0,2017-05-01
117408,2017,6,0,0,0.0,0,0,2017-06-01
117408,2017,7,3,4305,4305.0,0,0,2017-07-01
117408,2017,8,0,0,0.0,0,0,2017-08-01
117408,2017,9,0,0,0.0,0,0,2017-09-01
117408,2017,10,3,6864,6864.0,0,0,2017-10-01
117408,2017,11,0,0,0.0,0,0,2017-11-01
117408,2017,12,4,7548,7548.0,0,0,2017-12-01
117408,2018,1,2,4718,4718.0,0,0,2018-01-01
117408,2018,2,3,7008,7008.0,0,0,2018-02-01
117408,2018,3,1,1796,1796.0,0,0,2018-03-01
117408,2018,4,3,5349,5349.0,0,0,2018-04-01
117408,2018,5,3,6465,6465.0,0,0,2018-05-01
117408,2018,6,1,2054,2054.0,0,0,2018-06-01
117408,2018,7,0,0,0.0,0,0,2018-07-01
117408,2018,8,5,5905,5905.0,0,0,2018-08-01
117408,2018,9,4,3672,3672.0,0,0,2018-09-01
117408,2018,10,1,1326,1326.0,0,0,2018-10-01
117408,2018,11,3,1611,1611.0,0,0,2018-11-01
117408,2018,12,0,0,0.0,0,0,2018-12-01
117456,2017,1,0,0,0.0,0,0,2017-01-01
117456,2017,2,2,4448,4448.0,0,0,2017-02-01
117456,2017,3,4,5148,5148.0,0,0,2017-03-01
117456,2017,4,2,2870,2870.0,0,0,2017-04-01
117456,2017,5,4,8520,8520.0,0,0,2017-05-01
117456,2017,6,4,2220,2220.0,0,0,2017-06-01
117456,2017,7,5,11240,11240.0,0,0,2017-07-01
117456,2017,8,5,5015,5015.0,0,0,2017-08-01
117456,2017,9,0,0,0.0,0,0,2017-09-01
117456,2017,10,3,2424,2424.0,0,0,2017-10-01
117456,2017,11,1,785,785.0,515,93,2017-11-01
117456,2017,12,0,0,0.0,0,0,2017-12-01
117456,2018,1,0,0,0.0,0,0,2018-01-01
117456,2018,2,3,3558,3558.0,0,0,2018-02-01
117456,2018,3,2,3598,3598.0,0,0,2018-03-01
117456,2018,4,1,1989,1989.0,429,77,2018-04-01
117456,2018,5,0,0,0.0,0,0,2018-05-01
117456,2018,6,4,4100,4100.0,0,0,2018-06-01
117456,2018,7,3,5604,5604.0,0,0,2018-07-01
117456,2018,8,0,0,0.0,0,0,2018-08-01
117456,2018,9,2,3406,3406.0,0,0,2018-09-01
117456,2018,10,2,4210,4210.0,0,0,2018-10-01
117456,2018,11,0,0,0.0,0,0,2018-11-01
117456,2018,12,4,8472,8472.0,0,0,2018-12-01
117460,2017,1,3,4626,4626.0,0,0,2017-01-01
117460,2017,2,2,1394,1394.0,0,0,2017-02-01
117460,2017,3,0,0,0.0,0,0,2017-03-01
117460,2017,4,0,0,0.0,0,0,2017-04-01
117460,2017,5,0,0,0.0,0,0,2017-05-01
117460,2017,6,1,1122,1122.0,0,0,2017-06-01
117460,2017,7,3,2112,2112.0,0,0,2017-07-01
117460,2017,8,5,5190,5190.0,0,0,2017-08-01
117460,2017,9,0,0,0.0,0,0,2017-09-01
117460,2017,10,2,1936,1936.0,557,100,2017-10-01
117460,2017,11,1,1502,1502.0,0,0,2017-11-01
117460,2017,12,0,0,0.0,0,0,2017-12-01
117460,2018,1,2,4674,4674.0,0,0,2018-01-01
117460,2018,2,0,0,0.0,0,0,2018-02-01
117460,2018,3,0,0,0.0,0,0,2018-03-01
117460,2018,4,2,2388,2388.0,378,68,2018-04-01
117460,2018,5,3,4650,4650.0,0,0,2018-05-01
117460,2018,6,0,0,0.0,0,0,2018-06-01
117460,2018,7,1,2309,2309.0,0,0,2018-07-01
117460,2018,8,0,0,0.0,0,0,2018-08-01
117460,2018,9,4,6704,6704.0,0,0,2018-09-01
